latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
21.07947,-101.71228,342.14,0.51,0.41,2023-01-07,2016,1,nominal,2.0NRT,303.97,3.75,D
20.8249,-104.03546,342.84,0.41,0.37,2023-01-07,2016,1,nominal,2.0NRT,303.48,4.85,D
21.29507,-100.47287,331.96,0.4,0.45,2023-01-07,2016,1,low,2.0NRT,304.87,0.72,D
20.94193,-103.32198,334.55,0.43,0.38,2023-01-07,2016,1,nominal,2.0NRT,308.17,3.76,D
21.15848,-101.93172,336.09,0.5,0.41,2023-01-07,2016,1,nominal,2.0NRT,310.29,2.84,D
21.26314,-102.34989,333.47,0.48,0.4,2023-01-07,2016,1,nominal,2.0NRT,304.46,4.94,D
21.26254,-102.35447,335.43,0.48,0.4,2023-01-07,2016,1,nominal,2.0NRT,307.11,3.74,D
20.93684,-105.32423,339.07,0.39,0.36,2023-01-07,2016,1,nominal,2.0NRT,302.74,3.11,D
21.84758,-98.83688,330.51,0.52,0.5,2023-01-07,2016,1,nominal,2.0NRT,299.26,4.37,D
21.855,-98.81233,331.19,0.52,0.5,2023-01-07,2016,1,nominal,2.0NRT,296.49,4.3,D
21.84739,-98.84,335.7,0.52,0.5,2023-01-07,2016,1,nominal,2.0NRT,300.66,4.66,D
21.85462,-98.81544,334.44,0.52,0.5,2023-01-07,2016,1,nominal,2.0NRT,296.06,3.99,D
21.98192,-98.54903,342.29,0.54,0.51,2023-01-07,2016,1,nominal,2.0NRT,300.61,8.95,D
21.98134,-98.55431,345.3,0.54,0.51,2023-01-07,2016,1,nominal,2.0NRT,297.76,10.41,D
21.9798,-98.55083,334.91,0.54,0.51,2023-01-07,2016,1,nominal,2.0NRT,298.37,6.1,D
21.98448,-98.55137,346.47,0.54,0.51,2023-01-07,2016,1,nominal,2.0NRT,298.13,12.47,D
21.79085,-102.23968,334.31,0.49,0.4,2023-01-07,2016,1,low,2.0NRT,306.02,2.63,D
21.79025,-102.2444,334.62,0.49,0.4,2023-01-07,2016,1,low,2.0NRT,308.68,2.84,D
21.8313,-102.90287,348.23,0.46,0.39,2023-01-07,2016,1,nominal,2.0NRT,311.24,6.54,D
21.62793,-105.28536,333.57,0.39,0.36,2023-01-07,2016,1,low,2.0NRT,305.09,11.04,D
22.70383,-100.89964,341.8,0.4,0.44,2023-01-07,2016,1,nominal,2.0NRT,304.35,3.4,D
22.70338,-100.90349,335.27,0.4,0.44,2023-01-07,2016,1,nominal,2.0NRT,306.61,3.4,D
22.92309,-99.33943,334.37,0.5,0.49,2023-01-07,2016,1,nominal,2.0NRT,304.85,3.51,D
23.31856,-98.98695,330.22,0.53,0.5,2023-01-07,2016,1,nominal,2.0NRT,300.44,3.93,D
22.93322,-102.70582,332.1,0.48,0.4,2023-01-07,2016,1,low,2.0NRT,306.94,1.16,D
23.01909,-102.64471,333.74,0.48,0.4,2023-01-07,2016,1,nominal,2.0NRT,305.17,3.92,D
23.13554,-103.17812,346.48,0.46,0.39,2023-01-07,2016,1,nominal,2.0NRT,313.72,11.62,D
23.80594,-104.04516,335.59,0.43,0.38,2023-01-07,2016,1,nominal,2.0NRT,308.47,3.71,D
23.79472,-105.33315,333.21,0.4,0.37,2023-01-07,2016,1,nominal,2.0NRT,298.72,4.64,D
23.79806,-105.3337,329.41,0.4,0.37,2023-01-07,2016,1,nominal,2.0NRT,295.76,4.64,D
24.09596,-103.40928,335.81,0.46,0.39,2023-01-07,2016,1,nominal,2.0NRT,308.04,2.87,D
24.09396,-103.41234,333.84,0.46,0.39,2023-01-07,2016,1,nominal,2.0NRT,306.83,2.7,D
24.72022,-99.7115,333.13,0.49,0.49,2023-01-07,2016,1,nominal,2.0NRT,300.54,3.92,D
24.91033,-99.63409,339.14,0.5,0.49,2023-01-07,2016,1,nominal,2.0NRT,300.66,2.3,D
24.2148,-107.20599,334.1,0.39,0.36,2023-01-07,2016,1,nominal,2.0NRT,306.56,1.15,D
24.33846,-107.13237,336.84,0.38,0.36,2023-01-07,2016,1,nominal,2.0NRT,308.01,3,D
24.4577,-107.1738,334.16,0.38,0.36,2023-01-07,2016,1,low,2.0NRT,305.36,5.06,D
24.91361,-105.01496,350.44,0.41,0.37,2023-01-07,2016,1,nominal,2.0NRT,310.49,5.81,D
24.917,-105.01552,351.65,0.41,0.37,2023-01-07,2016,1,nominal,2.0NRT,308.06,8.22,D
24.96642,-105.0399,332.26,0.41,0.37,2023-01-07,2016,1,low,2.0NRT,305.93,42.42,D
24.96586,-105.04391,353.1,0.41,0.37,2023-01-07,2016,1,nominal,2.0NRT,316.94,42.42,D
25.60348,-100.92033,339.23,0.43,0.46,2023-01-07,2016,1,nominal,2.0NRT,307.41,5.13,D
25.96567,-98.92847,336.5,0.57,0.52,2023-01-07,2016,1,nominal,2.0NRT,301.21,5.61,D
25.88365,-103.41221,340.1,0.48,0.4,2023-01-07,2016,1,nominal,2.0NRT,307.33,3.86,D
25.94217,-106.93027,331.49,0.38,0.36,2023-01-07,2016,1,nominal,2.0NRT,293.74,2.81,D
26.3693,-106.86775,327.74,0.39,0.36,2023-01-07,2016,1,nominal,2.0NRT,299.18,4.17,D
26.80117,-107.47417,329.27,0.38,0.36,2023-01-07,2016,1,nominal,2.0NRT,297.59,1.99,D
28.14434,-103.80891,337.4,0.48,0.4,2023-01-07,2016,1,nominal,2.0NRT,307.06,3.97,D
28.14367,-103.80679,337.64,0.48,0.4,2023-01-07,2016,1,nominal,2.0NRT,306.46,4.69,D
28.13496,-107.00167,334.81,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,299.56,8.7,D
28.23279,-106.58197,338.75,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,305.68,4.36,D
27.84355,-109.38131,338.71,0.4,0.37,2023-01-07,2018,1,nominal,2.0NRT,304.58,4.72,D
28.26818,-106.9257,331.22,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,299.49,3.41,D
28.27167,-106.92572,367,0.39,0.36,2023-01-07,2018,1,high,2.0NRT,333.22,89.29,D
28.24575,-107.15018,343.75,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,301.61,10.17,D
28.30654,-106.89579,347.41,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,301.82,10.38,D
28.31845,-107.41586,353.76,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,303.39,15.05,D
28.31787,-107.41976,354,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,310.4,15.05,D
28.31729,-107.42365,342.13,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,302.9,4.98,D
28.32231,-107.4126,341.69,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,297.78,24.25,D
28.32173,-107.4165,341.79,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,311.8,26.02,D
28.32115,-107.42039,352.87,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,305.58,26.02,D
28.32058,-107.42427,337.33,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,299.37,4.63,D
29.77995,-92.94917,348.65,0.73,0.76,2023-01-07,2018,1,nominal,2.0NRT,288.43,7.53,D
29.78493,-92.94821,347.7,0.73,0.76,2023-01-07,2018,1,nominal,2.0NRT,288.23,10.71,D
28.52999,-106.87541,349.01,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,297.33,3.42,D
28.52942,-106.87936,328.3,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,294.59,3.42,D
28.54515,-106.93503,326.92,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,294.6,1.78,D
28.95807,-107.47624,343.89,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,299.2,62.87,D
28.96136,-107.47688,348.29,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,303.25,62.87,D
28.96078,-107.48079,355.5,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,303.43,19.08,D
28.96194,-107.47295,367,0.39,0.36,2023-01-07,2018,1,low,2.0NRT,351.33,62.87,D
28.96465,-107.47749,367,0.39,0.36,2023-01-07,2018,1,high,2.0NRT,340.05,39.21,D
28.96523,-107.47358,336.01,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,297.8,39.21,D
28.96852,-107.47421,341.48,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,298.36,39.21,D
28.96794,-107.47813,346.98,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,302.46,39.21,D
28.97123,-107.47876,344.52,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,298.88,26.01,D
28.97181,-107.47484,308.13,0.39,0.36,2023-01-07,2018,1,low,2.0NRT,319.44,26.01,D
28.97452,-107.47939,343.89,0.39,0.36,2023-01-07,2018,1,nominal,2.0NRT,299.52,26.01,D
19.39688,-155.27785,355.93,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,313.9,6.66,D
19.39634,-155.28156,341.19,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,314.35,5.48,D
19.40021,-155.27837,353.52,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,307.81,265.92,D
19.39967,-155.28209,347.41,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,306.47,39.63,D
19.39913,-155.28578,340.76,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,303.12,39.63,D
19.39858,-155.28949,349.02,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,301.86,7.67,D
19.40408,-155.27521,352.92,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,319.71,265.92,D
19.40136,-155.29375,344.14,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,299.35,7.67,D
19.40353,-155.2789,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,371.79,265.92,D
19.40299,-155.28261,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,335.7,39.63,D
19.40632,-155.28314,367,0.39,0.36,2023-01-07,2337,1,high,2.0NRT,354.44,205.56,D
19.40578,-155.28685,355.11,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,294.5,205.56,D
19.4074,-155.27574,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,339.96,0,D
19.40686,-155.27943,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,374.27,0,D
19.40909,-155.28743,352.49,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,303.15,205.56,D
19.40855,-155.29114,346.6,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,288.66,11.69,D
19.40746,-155.29855,339.06,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,292.74,6.99,D
19.41072,-155.27629,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,329.29,0,D
19.41018,-155.28,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,368.55,0,D
19.40964,-155.28369,367,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,368.29,205.56,D
19.41405,-155.27682,349.37,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,308.22,20.96,D
19.41241,-155.28796,355.93,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,292.6,29.19,D
19.41187,-155.2917,348.35,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,292.19,3.75,D
19.4135,-155.28053,351.22,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,327.97,20.96,D
19.41737,-155.27737,349.35,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,303.43,20.96,D
19.41573,-155.28856,348.53,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,289.68,29.19,D
19.41518,-155.29227,335.57,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,294.64,3.75,D
19.41464,-155.29597,334.69,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,298.62,3.75,D
19.41628,-155.28484,356.03,0.39,0.36,2023-01-07,2337,1,low,2.0NRT,288.94,29.19,D
19.41959,-155.2854,345.24,0.39,0.36,2023-01-07,2337,1,nominal,2.0NRT,290.32,4.04,D
32.24886,-82.18993,295.12,0.47,0.4,2023-01-08,0658,1,nominal,2.0NRT,277.48,0.57,N
32.10996,-82.73721,296.37,0.5,0.41,2023-01-08,0658,1,nominal,2.0NRT,275.71,0.47,N
32.1086,-82.73341,295.41,0.5,0.41,2023-01-08,0658,1,nominal,2.0NRT,276.33,0.67,N
32.17726,-85.02739,295.12,0.44,0.46,2023-01-08,0658,1,nominal,2.0NRT,283.89,0.61,N
32.01012,-84.3268,300,0.4,0.44,2023-01-08,0658,1,nominal,2.0NRT,276.39,0.9,N
32.00966,-84.32254,298.74,0.4,0.44,2023-01-08,0658,1,nominal,2.0NRT,277.85,0.9,N
32.02358,-84.74782,295.98,0.42,0.45,2023-01-08,0658,1,nominal,2.0NRT,276.26,0.25,N
31.63991,-82.99124,295.73,0.51,0.41,2023-01-08,0658,1,nominal,2.0NRT,277.96,1.22,N
31.63927,-82.9859,297.33,0.51,0.41,2023-01-08,0658,1,nominal,2.0NRT,278.52,0.72,N
31.52005,-85.63506,297.47,0.47,0.48,2023-01-08,0658,1,nominal,2.0NRT,278.61,0.92,N
31.52261,-87.52254,299.22,0.6,0.53,2023-01-08,0658,1,nominal,2.0NRT,283.87,1.17,N
31.43787,-86.37143,295.48,0.51,0.5,2023-01-08,0658,1,nominal,2.0NRT,280.62,0.65,N
31.69941,-89.89789,295.29,0.42,0.61,2023-01-08,0658,1,nominal,2.0NRT,283.05,0.57,N
31.03303,-84.74715,314.58,0.41,0.45,2023-01-08,0658,1,nominal,2.0NRT,278.77,1.39,N
31.1653,-87.9838,308.07,0.32,0.54,2023-01-08,0658,1,nominal,2.0NRT,284.4,0.87,N
31.1505,-87.98891,337.27,0.32,0.54,2023-01-08,0658,1,nominal,2.0NRT,288.71,1.79,N
31.15076,-87.99224,296.76,0.32,0.54,2023-01-08,0658,1,nominal,2.0NRT,282.97,1.79,N
31.15023,-87.98556,295.81,0.32,0.54,2023-01-08,0658,1,nominal,2.0NRT,284.09,1.46,N
31.16552,-87.98154,300.19,0.64,0.54,2023-01-08,0658,1,nominal,2.0NRT,284.84,1.09,N
31.15089,-87.98827,337.73,0.32,0.54,2023-01-08,0658,1,nominal,2.0NRT,289.04,1.97,N
31.15118,-87.99162,297.77,0.32,0.54,2023-01-08,0658,1,nominal,2.0NRT,283.32,1.97,N
30.94036,-88.01379,320.33,0.64,0.54,2023-01-08,0658,1,nominal,2.0NRT,285.34,2.69,N
30.27932,-81.9776,295.69,0.45,0.39,2023-01-08,0658,1,nominal,2.0NRT,279.01,0.37,N
30.94067,-88.01336,321.23,0.64,0.54,2023-01-08,0658,1,nominal,2.0NRT,284.92,5.05,N
30.1805,-82.02126,319.28,0.45,0.39,2023-01-08,0658,1,nominal,2.0NRT,278.47,1.83,N
30.61855,-88.20989,309.71,0.32,0.55,2023-01-08,0658,1,nominal,2.0NRT,282.19,0.66,N
30.59999,-88.23232,299.39,0.32,0.55,2023-01-08,0658,1,nominal,2.0NRT,283.5,0.33,N
30.34193,-88.49126,301.6,0.33,0.56,2023-01-08,0658,1,nominal,2.0NRT,289.26,1.41,N
30.34467,-88.49027,306.22,0.33,0.56,2023-01-08,0658,1,nominal,2.0NRT,290.14,1.19,N
30.34437,-88.48676,301.69,0.33,0.56,2023-01-08,0658,1,nominal,2.0NRT,291.02,1.19,N
30.33984,-88.49436,298.73,0.33,0.56,2023-01-08,0658,1,nominal,2.0NRT,288.6,0.35,N
30.48507,-91.18499,299.97,0.49,0.65,2023-01-08,0658,1,nominal,2.0NRT,286.97,2.37,N
30.48475,-91.1798,298.78,0.49,0.65,2023-01-08,0658,1,nominal,2.0NRT,287.58,1.74,N
30.33131,-91.28448,297.9,0.49,0.65,2023-01-08,0658,1,nominal,2.0NRT,284.12,1.01,N
30.06244,-90.60096,301.61,0.45,0.63,2023-01-08,0658,1,nominal,2.0NRT,288.95,2.11,N
30.06249,-90.6023,297.94,0.45,0.63,2023-01-08,0658,1,nominal,2.0NRT,287.3,2.91,N
30.06119,-90.66866,298.69,0.45,0.63,2023-01-08,0658,1,nominal,2.0NRT,287.74,1.02,N
30.05569,-90.67393,296.78,0.45,0.63,2023-01-08,0658,1,nominal,2.0NRT,284.13,0.93,N
30.00281,-90.4085,367,0.43,0.62,2023-01-08,0658,1,high,2.0NRT,290.06,4.78,N
30.00312,-90.41305,301.28,0.43,0.62,2023-01-08,0658,1,nominal,2.0NRT,285.72,4.78,N
30.0025,-90.40395,308.98,0.43,0.62,2023-01-08,0658,1,nominal,2.0NRT,291.1,2.36,N
30.00219,-90.39942,299.71,0.43,0.62,2023-01-08,0658,1,nominal,2.0NRT,289.61,2.36,N
29.93929,-89.98016,303.7,0.41,0.6,2023-01-08,0658,1,nominal,2.0NRT,286.21,0.63,N
29.93493,-89.97955,303.77,0.41,0.6,2023-01-08,0658,1,nominal,2.0NRT,286.96,1.44,N
29.9346,-89.97527,298.71,0.41,0.6,2023-01-08,0658,1,nominal,2.0NRT,288.31,1.56,N
29.68798,-91.47765,297.34,0.5,0.66,2023-01-08,0658,1,nominal,2.0NRT,286.4,0.4,N
28.70249,-82.02549,324.77,0.43,0.38,2023-01-08,0658,1,nominal,2.0NRT,278.77,1.86,N
28.7019,-82.02109,332.66,0.43,0.38,2023-01-08,0658,1,nominal,2.0NRT,280.3,3.21,N
28.69841,-82.0217,318.22,0.43,0.38,2023-01-08,0658,1,nominal,2.0NRT,279.4,1.98,N
26.28923,-80.16615,304.82,0.38,0.36,2023-01-08,0701,1,nominal,2.0NRT,290.16,0.45,N
26.27818,-80.16041,303.71,0.38,0.36,2023-01-08,0701,1,nominal,2.0NRT,290.15,0.67,N
23.08681,-81.27061,303.34,0.39,0.36,2023-01-08,0701,1,nominal,2.0NRT,293.13,0.61,N
23.14885,-81.88406,305.76,0.39,0.37,2023-01-08,0701,1,nominal,2.0NRT,293.71,1.08,N
22.85552,-81.60227,323.33,0.39,0.36,2023-01-08,0701,1,nominal,2.0NRT,292.73,1.71,N
22.31256,-80.88404,312.32,0.38,0.36,2023-01-08,0701,1,nominal,2.0NRT,290.9,0.84,N
22.37034,-83.276,327.31,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.79,2.46,N
22.36746,-83.28068,301.94,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.13,1.27,N
22.36458,-83.28535,317.03,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.38,1.27,N
22.364,-83.28125,319.92,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,292.23,1.27,N
22.36343,-83.27715,303.14,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.25,0.91,N
22.36055,-83.28182,306.83,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.78,0.93,N
22.35766,-83.28648,303.73,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.47,0.93,N
22.35363,-83.28296,303.53,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.58,0.93,N
22.35017,-83.28352,304.25,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.63,0.93,N
22.3496,-83.27943,319.43,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.61,1.22,N
22.34903,-83.27533,303.4,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.46,1.22,N
22.3512,-83.28236,303.3,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.78,1.59,N
22.35061,-83.27827,311.34,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.68,1.28,N
22.34716,-83.27884,317.7,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,292.22,1.28,N
22.34488,-83.28759,329.35,0.42,0.38,2023-01-08,0701,1,nominal,2.0NRT,292.13,2.9,N
21.32733,-78.17072,322.36,0.44,0.39,2023-01-08,0701,1,nominal,2.0NRT,290.52,2.28,N
21.10949,-78.34385,323.33,0.44,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.63,1.26,N
21.10877,-78.33968,301.74,0.44,0.38,2023-01-08,0701,1,nominal,2.0NRT,291.01,1.26,N
21.79703,-82.67338,312.5,0.4,0.37,2023-01-08,0701,1,nominal,2.0NRT,292.51,1.35,N
21.79646,-82.6695,318.32,0.4,0.37,2023-01-08,0701,1,nominal,2.0NRT,292.81,1.35,N
19.74022,-72.20747,306.41,0.35,0.57,2023-01-08,0701,1,nominal,2.0NRT,289.26,0.91,N
19.73771,-72.20592,311.98,0.35,0.57,2023-01-08,0701,1,nominal,2.0NRT,289.34,1.13,N
20.47772,-76.06313,315.4,0.39,0.44,2023-01-08,0701,1,nominal,2.0NRT,290.28,2.06,N
20.38135,-76.41513,302.07,0.56,0.43,2023-01-08,0701,1,nominal,2.0NRT,290.31,0.61,N
18.93246,-70.35557,307.11,0.48,0.65,2023-01-08,0701,1,nominal,2.0NRT,285.96,2.8,N
18.92676,-70.35746,336.5,0.48,0.65,2023-01-08,0701,1,nominal,2.0NRT,286.02,2.8,N
18.38766,-71.26803,318.4,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.73,2.7,N
18.38681,-71.26408,310.84,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.78,2.37,N
20.94844,-89.6676,304.21,0.62,0.54,2023-01-08,0703,1,nominal,2.0NRT,291.66,0.81,N
20.94349,-89.66822,306.87,0.62,0.54,2023-01-08,0703,1,nominal,2.0NRT,291.73,0.87,N
17.99593,-76.53861,300.91,0.4,0.44,2023-01-08,0703,1,nominal,2.0NRT,289.16,0.55,N
19.53901,-90.25439,303.61,0.32,0.55,2023-01-08,0703,1,nominal,2.0NRT,288.26,0.63,N
19.59182,-92.20644,329.02,0.44,0.62,2023-01-08,0703,1,nominal,2.0NRT,292.02,3.11,N
19.56634,-92.24339,342.85,0.44,0.62,2023-01-08,0703,1,nominal,2.0NRT,292.47,7.13,N
19.56594,-92.23917,307.18,0.44,0.62,2023-01-08,0703,1,nominal,2.0NRT,291.4,4.3,N
19.52163,-92.15898,329.81,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,292.12,4.02,N
19.44085,-92.03962,335.9,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,292.43,2.47,N
19.44125,-92.04369,309.29,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,291.39,2.47,N
19.43382,-92.08585,307.73,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,290.47,3.01,N
19.43343,-92.08175,316,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,291.16,3.01,N
19.42775,-92.08243,367,0.43,0.62,2023-01-08,0703,1,high,2.0NRT,292,3.01,N
19.42814,-92.08652,308.91,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,290.42,3.01,N
19.42736,-92.07833,308.6,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,291.63,4.75,N
19.43837,-92.04221,311.54,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,291.41,1.33,N
19.43795,-92.03815,312.96,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,291.49,1.33,N
19.43122,-92.08423,327.63,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,290.98,2.11,N
19.4308,-92.08015,308.25,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,291.33,2.11,N
19.42512,-92.0808,338.99,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,292.03,2.11,N
19.42554,-92.08488,309.2,0.43,0.62,2023-01-08,0703,1,nominal,2.0NRT,291.08,2.11,N
19.39872,-92.0468,367,0.42,0.61,2023-01-08,0703,1,high,2.0NRT,292.26,3.87,N
19.39831,-92.04274,306.87,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,291.28,3.87,N
19.17899,-89.9877,299.13,0.62,0.54,2023-01-08,0703,1,nominal,2.0NRT,287.7,0.49,N
19.39306,-92.04745,343.89,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,291.82,5.51,N
18.29422,-88.31727,324.78,0.47,0.48,2023-01-08,0703,1,nominal,2.0NRT,286.36,3.3,N
18.29369,-88.31283,309.79,0.47,0.48,2023-01-08,0703,1,nominal,2.0NRT,283.8,1.93,N
18.64666,-92.17667,315.51,0.42,0.61,2023-01-08,0703,1,nominal,2.0NRT,289.87,2.62,N
18.48858,-93.35129,304.4,0.5,0.66,2023-01-08,0703,1,nominal,2.0NRT,288.63,1.06,N
18.4881,-93.34648,306.99,0.5,0.66,2023-01-08,0703,1,nominal,2.0NRT,289.21,1.06,N
18.44012,-93.16963,310.6,0.49,0.65,2023-01-08,0703,1,nominal,2.0NRT,288.5,1.39,N
18.39458,-92.82977,315.33,0.46,0.64,2023-01-08,0703,1,nominal,2.0NRT,288.1,1.62,N
18.38683,-93.3143,309.68,0.5,0.66,2023-01-08,0703,1,nominal,2.0NRT,288.81,0.79,N
18.51014,-96.15466,355.9,0.77,0.77,2023-01-08,0703,1,nominal,2.0NRT,288.02,8.33,N
18.50957,-96.14727,310.19,0.77,0.77,2023-01-08,0703,1,nominal,2.0NRT,288.61,8.33,N
18.51415,-96.15257,314.8,0.77,0.77,2023-01-08,0703,1,nominal,2.0NRT,287.68,2.42,N
18.30611,-93.83603,305.95,0.54,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.97,1.21,N
18.50698,-96.15324,356.25,0.77,0.77,2023-01-08,0703,1,nominal,2.0NRT,288.12,11.76,N
18.22329,-93.89764,312.75,0.54,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.42,1.19,N
18.21947,-93.90073,301.67,0.54,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.25,0.77,N
18.20484,-94.0134,344.22,0.55,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.14,9.27,N
18.20434,-94.00808,347.68,0.55,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.62,9.27,N
18.07028,-93.31664,301.34,0.5,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.57,1.73,N
18.06983,-93.3119,307.63,0.5,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.8,1.71,N
18.13264,-94.20506,305.01,0.57,0.69,2023-01-08,0703,1,nominal,2.0NRT,287.86,0.67,N
18.06828,-93.31367,320.26,0.5,0.65,2023-01-08,0703,1,nominal,2.0NRT,287.69,1.76,N
18.13073,-94.20595,312.12,0.57,0.69,2023-01-08,0703,1,nominal,2.0NRT,287.86,1.38,N
18.09698,-94.05297,367,0.55,0.68,2023-01-08,0703,1,high,2.0NRT,287.28,12.26,N
18.09647,-94.04756,351.22,0.55,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.94,12.26,N
18.10562,-94.35281,330.65,0.58,0.7,2023-01-08,0703,1,nominal,2.0NRT,287.88,3.97,N
18.10974,-94.39771,305.36,0.58,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.47,1.52,N
18.1051,-94.34718,305.19,0.58,0.7,2023-01-08,0703,1,nominal,2.0NRT,288.07,2.88,N
18.00867,-93.45535,300.46,0.51,0.66,2023-01-08,0703,1,nominal,2.0NRT,287.76,0.39,N
18.0344,-93.92767,367,0.54,0.68,2023-01-08,0703,1,high,2.0NRT,287.74,9.79,N
17.89653,-92.49404,367,0.44,0.62,2023-01-08,0703,1,high,2.0NRT,288.94,20.61,N
18.04595,-94.05339,305.67,0.55,0.68,2023-01-08,0703,1,nominal,2.0NRT,287.17,0.76,N
17.89611,-92.48991,309.82,0.44,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.55,10.51,N
17.87893,-92.49188,312.15,0.44,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.69,0.99,N
17.89487,-92.49567,342.24,0.44,0.62,2023-01-08,0703,1,nominal,2.0NRT,287.18,5.91,N
