latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
32.10892,-99.53244,340.03,0.51,0.49,2023-02-09,1910,N,nominal,2.0NRT,294.61,5.51,D
32.0232,-100.3027,343.88,0.57,0.52,2023-02-09,1910,N,nominal,2.0NRT,292.05,9.47,D
32.02917,-100.29841,327.27,0.56,0.52,2023-02-09,1910,N,nominal,2.0NRT,288.73,15.96,D
32.02785,-100.30421,352.08,0.57,0.52,2023-02-09,1910,N,nominal,2.0NRT,293.34,26.02,D
32.03382,-100.2999,339.38,0.56,0.52,2023-02-09,1910,N,nominal,2.0NRT,291.62,15.96,D
32.0325,-100.30571,353.46,0.57,0.52,2023-02-09,1910,N,nominal,2.0NRT,289.08,26.02,D
34.08711,-88.65921,330.26,0.45,0.39,2023-02-09,1910,N,nominal,2.0NRT,290.2,2.21,D
32.36501,-99.38721,338.56,0.49,0.49,2023-02-09,1910,N,nominal,2.0NRT,291.34,11.14,D
32.36941,-99.38854,327.15,0.49,0.49,2023-02-09,1910,N,nominal,2.0NRT,291.23,3.69,D
32.36825,-99.38421,339.22,0.49,0.49,2023-02-09,1910,N,nominal,2.0NRT,292.73,9.21,D
32.36711,-99.38931,333.1,0.49,0.49,2023-02-09,1910,N,nominal,2.0NRT,290.5,6.19,D
32.76865,-97.58054,338.14,0.39,0.44,2023-02-09,1910,N,nominal,2.0NRT,291.96,4.99,D
32.76781,-97.5846,337.95,0.39,0.44,2023-02-09,1910,N,nominal,2.0NRT,293.13,3.85,D
34.35858,-87.63787,330.79,0.49,0.4,2023-02-09,1910,N,nominal,2.0NRT,291.45,4.71,D
32.77262,-97.58163,339.27,0.39,0.44,2023-02-09,1910,N,nominal,2.0NRT,292.78,8.15,D
32.77178,-97.58572,335.9,0.39,0.44,2023-02-09,1910,N,nominal,2.0NRT,293.67,6.83,D
32.34389,-99.96437,356.56,0.53,0.5,2023-02-09,1910,N,nominal,2.0NRT,291.18,9.28,D
32.34848,-99.96555,331.25,0.53,0.5,2023-02-09,1910,N,nominal,2.0NRT,287.61,9.28,D
32.61519,-98.7541,333,0.45,0.47,2023-02-09,1910,N,nominal,2.0NRT,289.8,6.26,D
32.61418,-98.75889,339.12,0.45,0.47,2023-02-09,1910,N,nominal,2.0NRT,290.38,5.43,D
32.61626,-98.75804,340.89,0.45,0.47,2023-02-09,1910,N,nominal,2.0NRT,290.4,5.31,D
32.34749,-99.96233,327.57,0.53,0.5,2023-02-09,1910,N,nominal,2.0NRT,288.6,7.38,D
32.34628,-99.96762,337.89,0.53,0.5,2023-02-09,1910,N,nominal,2.0NRT,288.54,7.38,D
33.65006,-93.61784,328.94,0.4,0.37,2023-02-09,1910,N,nominal,2.0NRT,288.3,1.74,D
33.79916,-93.27261,341.55,0.39,0.36,2023-02-09,1910,N,nominal,2.0NRT,290.21,3.82,D
32.85808,-98.28984,342.84,0.42,0.45,2023-02-09,1910,N,nominal,2.0NRT,291.48,7.21,D
32.86218,-98.29105,325.46,0.42,0.45,2023-02-09,1910,N,nominal,2.0NRT,288.46,2.24,D
33.78068,-93.42654,327.86,0.4,0.37,2023-02-09,1910,N,nominal,2.0NRT,289.6,1.96,D
33.81039,-93.28841,336.9,0.39,0.36,2023-02-09,1910,N,nominal,2.0NRT,287.59,3.1,D
33.82357,-93.31345,329.58,0.39,0.36,2023-02-09,1910,N,nominal,2.0NRT,287.3,1.77,D
33.86693,-93.41543,326.98,0.4,0.37,2023-02-09,1910,N,nominal,2.0NRT,288.05,2.02,D
32.90491,-98.54556,326.47,0.43,0.46,2023-02-09,1910,N,nominal,2.0NRT,287.74,3.88,D
32.9096,-98.66894,327.05,0.44,0.46,2023-02-09,1910,N,nominal,2.0NRT,286.96,1.54,D
33.46585,-95.92904,341.43,0.48,0.4,2023-02-09,1910,N,nominal,2.0NRT,293.04,9.68,D
33.46947,-95.92997,343.37,0.48,0.4,2023-02-09,1910,N,nominal,2.0NRT,290.18,9.68,D
33.93028,-93.59876,335.11,0.4,0.37,2023-02-09,1910,N,nominal,2.0NRT,288.83,5.25,D
34.03023,-94.3994,336.37,0.41,0.37,2023-02-09,1910,N,nominal,2.0NRT,286.03,2.99,D
32.44101,-102.14088,353.93,0.35,0.57,2023-02-09,1910,N,nominal,2.0NRT,294.04,2.84,D
34.1165,-94.44748,345.32,0.42,0.37,2023-02-09,1910,N,nominal,2.0NRT,287.79,4.24,D
31.47942,-106.22135,336.08,0.62,0.72,2023-02-09,1910,N,nominal,2.0NRT,291.75,4.52,D
35.49009,-86.37626,345.87,0.39,0.44,2023-02-09,1910,N,nominal,2.0NRT,292.2,4.48,D
34.17743,-95.58855,326.27,0.45,0.39,2023-02-09,1910,N,nominal,2.0NRT,289.34,3.16,D
33.83861,-98.91181,331.01,0.43,0.46,2023-02-09,1910,N,nominal,2.0NRT,287.13,2.69,D
35.22718,-92.71486,325.37,0.38,0.36,2023-02-09,1912,N,nominal,2.0NRT,286.33,0.78,D
34.17657,-100.13696,328.77,0.5,0.49,2023-02-09,1912,N,nominal,2.0NRT,288.16,3.53,D
35.1166,-96.20004,329.46,0.46,0.39,2023-02-09,1912,N,nominal,2.0NRT,286.61,2.56,D
35.07411,-96.50359,334.04,0.48,0.4,2023-02-09,1912,N,nominal,2.0NRT,287.62,5.92,D
35.17103,-96.79162,329.11,0.49,0.4,2023-02-09,1912,N,nominal,2.0NRT,286.88,3.29,D
36.43533,-93.78574,328.88,0.39,0.36,2023-02-09,1912,N,nominal,2.0NRT,286.5,2.77,D
37.68265,-83.22194,327.88,0.6,0.53,2023-02-09,1912,N,nominal,2.0NRT,288.73,5.93,D
36.35433,-95.6811,327.7,0.43,0.38,2023-02-09,1912,N,nominal,2.0NRT,288.9,2.31,D
36.70912,-96.9753,329.66,0.47,0.4,2023-02-09,1912,N,nominal,2.0NRT,286.99,4.22,D
37.2562,-95.76978,333.26,0.42,0.38,2023-02-09,1912,N,nominal,2.0NRT,288.58,3.4,D
37.25963,-95.77068,326.04,0.42,0.38,2023-02-09,1912,N,nominal,2.0NRT,284.37,3.4,D
39.47043,-84.38631,337.95,0.55,0.51,2023-02-09,1912,N,nominal,2.0NRT,288.61,5.33,D
38.59475,-94.75478,338.27,0.39,0.36,2023-02-09,1912,N,nominal,2.0NRT,282.09,11.78,D
38.59401,-94.75925,344.66,0.39,0.36,2023-02-09,1912,N,nominal,2.0NRT,281.26,11.78,D
38.59806,-94.75568,347.26,0.39,0.36,2023-02-09,1912,N,nominal,2.0NRT,287.21,11.78,D
38.60138,-94.75658,325.05,0.39,0.36,2023-02-09,1912,N,nominal,2.0NRT,280.04,2.59,D
42.30064,-83.15308,331.41,0.34,0.56,2023-02-09,1914,N,nominal,2.0NRT,284.61,3.41,D
44.09256,-103.70922,335.86,0.44,0.46,2023-02-09,1914,N,nominal,2.0NRT,266,4.32,D
44.31971,-103.61751,326.66,0.43,0.46,2023-02-09,1914,N,nominal,2.0NRT,267.3,3.39,D
45.29615,-108.91244,328.33,0.36,0.57,2023-02-09,1914,N,nominal,2.0NRT,277.54,1.59,D
45.29548,-108.91182,332.77,0.36,0.57,2023-02-09,1914,N,nominal,2.0NRT,277.66,1.74,D
17.76366,-99.4479,336.39,0.69,0.74,2023-02-09,2048,N,nominal,2.0NRT,301.71,9.63,D
17.75855,-101.65852,352.03,0.49,0.65,2023-02-09,2048,N,nominal,2.0NRT,295.01,6.3,D
17.77954,-101.69413,330.48,0.49,0.65,2023-02-09,2048,N,nominal,2.0NRT,296.05,5.33,D
18.01981,-100.08707,330.52,0.63,0.72,2023-02-09,2048,N,nominal,2.0NRT,295.61,9.16,D
18.08577,-102.29549,351.29,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,299.22,7.46,D
18.49704,-102.46489,346.83,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,302.09,6.06,D
18.49659,-102.46948,330.43,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,297.42,6.06,D
18.50278,-102.46643,353.76,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,300.44,6.06,D
18.93017,-102.41056,354.3,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,302.39,8.02,D
19.00685,-104.25786,345.37,0.34,0.56,2023-02-09,2048,N,nominal,2.0NRT,302.15,3.53,D
19.00754,-104.25592,343.27,0.34,0.56,2023-02-09,2048,N,nominal,2.0NRT,297.32,4.13,D
19.47182,-102.57117,339.37,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,301.52,11.84,D
19.47145,-102.57503,356.83,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,305.14,11.84,D
19.74293,-99.87695,335.28,0.68,0.74,2023-02-09,2048,N,nominal,2.0NRT,301.13,7.94,D
19.47064,-102.5728,367,0.45,0.63,2023-02-09,2048,N,high,2.0NRT,305.72,22.49,D
19.47028,-102.5767,340.75,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,302.63,10.11,D
19.74319,-99.8762,337.72,0.68,0.74,2023-02-09,2048,N,nominal,2.0NRT,300.86,5.02,D
19.86167,-100.84747,346.33,0.59,0.7,2023-02-09,2048,N,nominal,2.0NRT,301.6,11.93,D
19.86116,-100.85326,343.91,0.59,0.7,2023-02-09,2048,N,nominal,2.0NRT,302.41,8.34,D
19.86067,-100.93249,335.29,0.58,0.7,2023-02-09,2048,N,nominal,2.0NRT,301.03,4.78,D
19.86087,-100.84494,338.67,0.59,0.7,2023-02-09,2048,N,nominal,2.0NRT,299.27,9.93,D
19.8604,-100.85075,342.73,0.59,0.7,2023-02-09,2048,N,nominal,2.0NRT,301.81,11.89,D
19.8604,-100.93027,348.61,0.58,0.7,2023-02-09,2048,N,nominal,2.0NRT,302.06,8.36,D
19.60577,-103.79241,336.71,0.38,0.58,2023-02-09,2048,N,nominal,2.0NRT,306.04,1.88,D
19.85747,-102.57521,344.27,0.46,0.63,2023-02-09,2048,N,nominal,2.0NRT,300.05,6.94,D
19.85705,-102.57966,348.82,0.45,0.63,2023-02-09,2048,N,nominal,2.0NRT,300.24,6.94,D
19.95401,-102.53651,367,0.46,0.63,2023-02-09,2048,N,high,2.0NRT,304.71,6.05,D
19.99993,-103.28764,330.12,0.41,0.61,2023-02-09,2048,N,nominal,2.0NRT,299.82,1.74,D
20.13523,-102.30149,331.17,0.48,0.64,2023-02-09,2048,N,low,2.0NRT,302.05,4.81,D
20.13706,-102.30103,333.6,0.48,0.64,2023-02-09,2048,N,nominal,2.0NRT,301.44,3.73,D
20.13592,-102.51779,337.89,0.46,0.64,2023-02-09,2048,N,nominal,2.0NRT,296.92,5.02,D
20.10249,-103.19529,345.18,0.42,0.61,2023-02-09,2048,N,nominal,2.0NRT,304.59,4.47,D
20.34235,-103.13214,353.34,0.42,0.61,2023-02-09,2048,N,nominal,2.0NRT,304.08,7.05,D
20.31624,-104.46387,339.77,0.35,0.56,2023-02-09,2048,N,nominal,2.0NRT,305.79,2.66,D
20.46519,-103.31169,367,0.41,0.61,2023-02-09,2048,N,high,2.0NRT,299.33,9.44,D
20.46477,-103.31591,356.89,0.41,0.61,2023-02-09,2048,N,nominal,2.0NRT,294.52,9.44,D
20.47087,-103.31196,338.92,0.41,0.61,2023-02-09,2048,N,nominal,2.0NRT,298.42,9.44,D
20.47046,-103.3161,344.86,0.41,0.61,2023-02-09,2048,N,nominal,2.0NRT,298.18,9.44,D
20.46765,-103.31244,367,0.41,0.61,2023-02-09,2048,N,high,2.0NRT,305.04,15.34,D
20.46726,-103.31664,351.14,0.41,0.61,2023-02-09,2048,N,nominal,2.0NRT,297.79,15.34,D
20.46512,-103.52319,367,0.4,0.6,2023-02-09,2048,N,high,2.0NRT,300.49,15.3,D
20.46475,-103.52711,335.15,0.4,0.6,2023-02-09,2048,N,nominal,2.0NRT,300.1,7.92,D
20.59561,-103.78931,345.03,0.39,0.59,2023-02-09,2048,N,nominal,2.0NRT,309.58,8.47,D
20.59525,-103.79303,357.01,0.39,0.59,2023-02-09,2048,N,nominal,2.0NRT,306.62,4.17,D
20.60327,-104.04292,332.15,0.37,0.58,2023-02-09,2048,N,low,2.0NRT,305.61,2.61,D
20.60502,-104.0453,332.94,0.37,0.58,2023-02-09,2048,N,low,2.0NRT,305.25,4.3,D
20.67904,-103.78929,367,0.39,0.59,2023-02-09,2048,N,high,2.0NRT,308.27,6.31,D
20.89926,-101.32009,341.45,0.56,0.69,2023-02-09,2048,N,nominal,2.0NRT,298.01,6.78,D
20.6787,-103.79285,334.88,0.39,0.59,2023-02-09,2048,N,nominal,2.0NRT,308.14,6.31,D
20.77827,-103.68185,367,0.4,0.6,2023-02-09,2048,N,high,2.0NRT,316.12,18.63,D
20.77792,-103.68566,344.89,0.39,0.6,2023-02-09,2048,N,nominal,2.0NRT,308.57,7.09,D
21.03211,-102.15543,344.5,0.5,0.66,2023-02-09,2048,N,nominal,2.0NRT,301.65,5.18,D
21.4622,-102.32098,367,0.49,0.65,2023-02-09,2048,N,high,2.0NRT,309.75,16.94,D
21.4626,-102.31631,340.73,0.49,0.65,2023-02-09,2048,N,nominal,2.0NRT,305.18,16.94,D
21.24271,-104.88009,333.18,0.33,0.56,2023-02-09,2048,N,nominal,2.0NRT,299.78,4.25,D
21.24238,-104.8833,332.46,0.33,0.56,2023-02-09,2048,N,nominal,2.0NRT,300.26,3.61,D
21.50704,-104.7363,332.83,0.34,0.56,2023-02-09,2048,N,nominal,2.0NRT,299.71,3.27,D
25.11751,-99.51708,328.49,0.8,0.78,2023-02-09,2050,N,nominal,2.0NRT,292.17,4.57,D
25.27789,-99.69792,330.76,0.78,0.78,2023-02-09,2050,N,nominal,2.0NRT,292.96,4.01,D
26.33165,-108.79075,335.05,0.44,0.46,2023-02-09,2050,N,nominal,2.0NRT,306.77,1.99,D
27.72333,-105.12941,339.22,0.38,0.59,2023-02-09,2050,N,nominal,2.0NRT,303.76,3.62,D
27.4137,-109.40887,333.86,0.42,0.45,2023-02-09,2050,N,nominal,2.0NRT,283.24,6.98,D
27.41325,-109.41312,335.69,0.42,0.45,2023-02-09,2050,N,nominal,2.0NRT,280.55,6.98,D
27.41833,-109.40529,341.72,0.42,0.45,2023-02-09,2050,N,nominal,2.0NRT,288.17,7.81,D
27.41787,-109.40952,357.18,0.42,0.45,2023-02-09,2050,N,low,2.0NRT,287.28,6.98,D
28.19169,-105.3675,334.68,0.37,0.58,2023-02-09,2050,N,nominal,2.0NRT,296.23,4.71,D
28.19347,-105.37018,346.87,0.37,0.58,2023-02-09,2050,N,nominal,2.0NRT,298.69,3.86,D
28.155,-106.99529,334.64,0.59,0.53,2023-02-09,2050,N,nominal,2.0NRT,276.85,10.18,D
28.15259,-106.99116,331.6,0.59,0.53,2023-02-09,2050,N,nominal,2.0NRT,273.31,8.84,D
28.15282,-110.67399,338.15,0.54,0.42,2023-02-09,2050,N,nominal,2.0NRT,312.44,3.84,D
28.2182,-110.5927,337.76,0.55,0.43,2023-02-09,2050,N,nominal,2.0NRT,311.71,3.7,D
28.72227,-106.98564,353.29,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,302.02,77.35,D
28.72173,-106.99188,349.62,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,292.31,77.35,D
28.72775,-106.97993,327.79,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,291.8,21.83,D
28.78275,-107.08661,335.22,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,294.48,6.68,D
28.79598,-107.05051,343.97,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,297.56,42.08,D
28.80089,-107.05107,343.22,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,295.81,42.08,D
28.79,-107.16821,348.39,0.59,0.53,2023-02-09,2050,N,nominal,2.0NRT,296.3,10.82,D
28.79654,-107.05906,335.47,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,294.79,143.83,D
28.80198,-107.05341,330.3,0.6,0.53,2023-02-09,2050,N,nominal,2.0NRT,296.96,7.33,D
28.92121,-107.56364,343.7,0.56,0.51,2023-02-09,2050,N,nominal,2.0NRT,304.73,5.84,D
28.92652,-107.55831,335.89,0.56,0.51,2023-02-09,2050,N,nominal,2.0NRT,302.98,5.84,D
28.92597,-107.56419,343.33,0.56,0.51,2023-02-09,2050,N,nominal,2.0NRT,304.35,5.84,D
28.96167,-107.42818,334.77,0.57,0.52,2023-02-09,2050,N,nominal,2.0NRT,303.61,3.15,D
28.87297,-111.54286,345.64,0.5,0.41,2023-02-09,2050,N,nominal,2.0NRT,310.83,5.96,D
28.96073,-111.60883,335.39,0.5,0.41,2023-02-09,2050,N,nominal,2.0NRT,310.08,2.78,D
28.96009,-111.61395,335.64,0.5,0.41,2023-02-09,2050,N,nominal,2.0NRT,309.92,2.78,D
28.96055,-111.61087,346.55,0.5,0.41,2023-02-09,2050,N,nominal,2.0NRT,310.72,5.66,D
29.86596,-107.4978,352.41,0.58,0.52,2023-02-09,2050,N,nominal,2.0NRT,303.72,19.27,D
30.1981,-106.29877,344.41,0.34,0.56,2023-02-09,2050,N,nominal,2.0NRT,305.94,5.01,D
30.20333,-106.29939,335.43,0.34,0.56,2023-02-09,2050,N,nominal,2.0NRT,302.56,3.18,D
30.40988,-107.09715,348.19,0.62,0.54,2023-02-09,2053,N,nominal,2.0NRT,302.06,9.21,D
30.41488,-107.09767,351.68,0.62,0.54,2023-02-09,2053,N,nominal,2.0NRT,303.77,17.9,D
30.15978,-111.11772,338,0.54,0.42,2023-02-09,2053,N,nominal,2.0NRT,304.34,4.75,D
30.49248,-109.62883,333.35,0.44,0.46,2023-02-09,2053,N,nominal,2.0NRT,301.59,2.87,D
30.49677,-109.62934,340.7,0.44,0.46,2023-02-09,2053,N,nominal,2.0NRT,301.04,2.87,D
30.84236,-113.07056,353.11,0.45,0.39,2023-02-09,2053,N,nominal,2.0NRT,309.2,16.17,D
30.96948,-116.11986,336.13,0.38,0.36,2023-02-09,2053,N,nominal,2.0NRT,302.03,2.91,D
31.13899,-115.89282,336.41,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,303.31,7.23,D
31.1423,-115.89348,337.57,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,302.42,4.94,D
32.44284,-102.1386,337.09,0.63,0.72,2023-02-09,2053,N,nominal,2.0NRT,290.94,3.43,D
31.7537,-112.67381,344.59,0.48,0.4,2023-02-09,2053,N,nominal,2.0NRT,298.88,10.96,D
32.0843,-115.14024,337.17,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,302.31,2.93,D
32.08371,-115.14448,337.16,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,302.17,2.93,D
32.08767,-115.1409,338.11,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,304.14,39.56,D
32.70047,-115.49313,335.26,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,303.35,4.4,D
33.41597,-110.86082,330.74,0.41,0.45,2023-02-09,2053,N,nominal,2.0NRT,299.1,1.86,D
33.36666,-113.17966,336.12,0.47,0.4,2023-02-09,2053,N,nominal,2.0NRT,302.8,3.49,D
33.49876,-116.13026,335.18,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,304.43,1.47,D
33.50209,-116.13094,342.67,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,309.41,3.98,D
33.77015,-116.9037,343.76,0.38,0.36,2023-02-09,2053,N,nominal,2.0NRT,300.42,1.93,D
34.65845,-120.13935,327.74,0.42,0.38,2023-02-09,2053,N,nominal,2.0NRT,296.05,2.02,D
34.87972,-120.26391,346.59,0.42,0.38,2023-02-09,2053,N,nominal,2.0NRT,298.99,8.11,D
36.66429,-106.16847,347.37,0.41,0.6,2023-02-09,2053,N,nominal,2.0NRT,265.64,11.45,D
36.66401,-106.17336,356.97,0.4,0.6,2023-02-09,2053,N,low,2.0NRT,266.35,20.49,D
36.66723,-106.17302,353.73,0.41,0.6,2023-02-09,2053,N,nominal,2.0NRT,266.34,17.8,D
36.66697,-106.17801,357.19,0.41,0.6,2023-02-09,2053,N,low,2.0NRT,269.02,17.8,D
36.67286,-106.17307,355.54,0.41,0.6,2023-02-09,2053,N,nominal,2.0NRT,267.27,20.87,D
36.03692,-119.33142,336.05,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,292.1,1.9,D
36.10825,-119.45225,339.15,0.39,0.37,2023-02-09,2053,N,nominal,2.0NRT,293.83,2.37,D
36.13468,-119.41814,336.1,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,294.32,1.84,D
36.2384,-118.84279,330.84,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,293.68,2.39,D
36.20971,-119.54018,343.12,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,294.92,3.07,D
36.50491,-119.81255,335.57,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,295.53,3.17,D
36.67357,-118.94865,338.55,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,289.36,5.35,D
37.28871,-119.51878,331.11,0.39,0.36,2023-02-09,2055,N,nominal,2.0NRT,293.37,10.98,D
37.29203,-119.51958,335.27,0.39,0.36,2023-02-09,2055,N,nominal,2.0NRT,294.81,10.98,D
37.58619,-120.75855,328.19,0.41,0.37,2023-02-09,2055,N,nominal,2.0NRT,291.56,1.48,D
37.85699,-120.14161,346.88,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,293.05,6.56,D
37.89797,-120.29683,328.38,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,291.32,1.65,D
38.33896,-120.90976,325.18,0.41,0.37,2023-02-09,2055,N,nominal,2.0NRT,292.02,2.14,D
38.63662,-120.50851,331.06,0.4,0.37,2023-02-09,2055,N,nominal,2.0NRT,294.62,2.93,D
38.3186,-122.63707,327.87,0.46,0.39,2023-02-09,2055,N,nominal,2.0NRT,292.56,1.74,D
38.39857,-122.30543,325.15,0.45,0.39,2023-02-09,2055,N,nominal,2.0NRT,293.6,2.23,D
38.40039,-122.30807,325.7,0.45,0.39,2023-02-09,2055,N,nominal,2.0NRT,294.59,2.64,D
38.48277,-121.98218,343.1,0.43,0.38,2023-02-09,2055,N,nominal,2.0NRT,295.21,11.91,D
38.57891,-121.97713,330.21,0.43,0.38,2023-02-09,2055,N,nominal,2.0NRT,292.88,2.44,D
38.51043,-122.54482,340.14,0.45,0.39,2023-02-09,2055,N,nominal,2.0NRT,294.84,4.56,D
38.51395,-122.54588,342.46,0.45,0.39,2023-02-09,2055,N,nominal,2.0NRT,293.49,18.5,D
38.50977,-122.58806,330.45,0.45,0.39,2023-02-09,2055,N,nominal,2.0NRT,291.04,3.74,D
40.42658,-105.48534,329.41,0.47,0.64,2023-02-09,2055,N,nominal,2.0NRT,268.98,5.51,D
40.42878,-105.48265,340.58,0.47,0.64,2023-02-09,2053,N,nominal,2.0NRT,270.18,5.59,D
39.0784,-120.93063,325.46,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,292.24,2.04,D
38.91013,-122.00035,334.7,0.43,0.38,2023-02-09,2053,N,nominal,2.0NRT,292.07,3.47,D
38.91358,-122.00137,333.72,0.43,0.38,2023-02-09,2053,N,nominal,2.0NRT,292.7,6.89,D
38.89384,-122.22858,332.02,0.44,0.38,2023-02-09,2053,N,nominal,2.0NRT,291.64,2.78,D
39.00109,-121.67596,326.24,0.42,0.38,2023-02-09,2053,N,nominal,2.0NRT,291.61,1.79,D
38.95797,-122.09698,331.79,0.43,0.38,2023-02-09,2053,N,nominal,2.0NRT,292.58,10.37,D
39.29897,-122.25219,330.09,0.43,0.38,2023-02-09,2053,N,nominal,2.0NRT,293.03,2.51,D
39.42192,-122.14138,340.79,0.43,0.38,2023-02-09,2053,N,nominal,2.0NRT,289.11,12.31,D
39.61325,-121.26573,343.82,0.41,0.37,2023-02-09,2053,N,nominal,2.0NRT,292.36,6.14,D
39.60277,-121.84541,355.39,0.42,0.38,2023-02-09,2053,N,nominal,2.0NRT,297.75,8.82,D
39.69503,-122.00301,330.38,0.42,0.38,2023-02-09,2053,N,nominal,2.0NRT,292.12,3.18,D
40.0089,-120.98965,325.21,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,283.72,2.4,D
40.1443,-123.47425,328.87,0.46,0.39,2023-02-09,2053,N,nominal,2.0NRT,292.48,3.3,D
40.55736,-121.92217,332.04,0.41,0.37,2023-02-09,2053,N,nominal,2.0NRT,295.84,4.59,D
40.37773,-123.30321,347.02,0.45,0.39,2023-02-09,2053,N,nominal,2.0NRT,300.86,12.64,D
40.38128,-123.30416,350.07,0.45,0.39,2023-02-09,2053,N,nominal,2.0NRT,291.22,12.64,D
40.38032,-123.30926,329.99,0.45,0.39,2023-02-09,2053,N,nominal,2.0NRT,293.12,3.88,D
41.85201,-119.00391,352.49,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,291.49,23.14,D
41.8553,-119.00478,336.31,0.39,0.36,2023-02-09,2053,N,nominal,2.0NRT,290.19,23.14,D
41.09194,-123.93324,350.67,0.47,0.39,2023-02-09,2053,N,nominal,2.0NRT,291.65,26.16,D
41.10548,-123.92195,332.19,0.47,0.39,2023-02-09,2053,N,nominal,2.0NRT,286.89,4.27,D
41.10813,-123.92786,287.11,0.47,0.39,2023-02-09,2053,N,low,2.0NRT,289.12,52.78,D
41.11265,-123.92403,341.14,0.47,0.39,2023-02-09,2053,N,nominal,2.0NRT,286.06,52.78,D
42.11568,-121.83252,348.36,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,288.73,39.44,D
42.119,-121.83354,344.14,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,285.87,15.83,D
42.12232,-121.83455,342.12,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,282.6,15.83,D
42.12151,-121.8393,347.69,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,287.12,103.46,D
43.89612,-104.0575,340.36,0.58,0.7,2023-02-09,2053,N,nominal,2.0NRT,271.21,12.56,D
43.89605,-104.06297,357.15,0.58,0.7,2023-02-09,2053,N,low,2.0NRT,272.88,12.56,D
42.58987,-121.90508,328.94,0.4,0.37,2023-02-09,2053,N,nominal,2.0NRT,285.49,3.21,D
44.26438,-103.82037,331.15,0.6,0.71,2023-02-09,2055,N,nominal,2.0NRT,266.77,8.2,D
44.27099,-103.82013,357.32,0.6,0.71,2023-02-09,2055,N,low,2.0NRT,269.69,34.25,D
44.27767,-103.8115,351.56,0.6,0.71,2023-02-09,2055,N,nominal,2.0NRT,267.91,25.18,D
44.31232,-103.62292,333.16,0.61,0.71,2023-02-09,2055,N,nominal,2.0NRT,269.76,4.8,D
42.42591,-123.67077,336.77,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,288.17,10.99,D
42.42939,-123.67181,345.66,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,293.13,10.99,D
42.42562,-123.67217,332.83,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,287.29,9.22,D
42.43007,-123.66808,328.86,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,286.4,9.22,D
42.4291,-123.67323,331.35,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,290.61,9.22,D
42.43359,-123.66898,328.84,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,289.29,10.28,D
42.43258,-123.67429,336.23,0.44,0.38,2023-02-09,2055,N,nominal,2.0NRT,290.16,10.28,D
44.28175,-103.81696,333.13,0.6,0.71,2023-02-09,2055,N,nominal,2.0NRT,265.73,10.41,D
43.96963,-116.81386,328.86,0.44,0.39,2023-02-09,2055,N,nominal,2.0NRT,281.35,1.36,D
44.8585,-119.71252,333.53,0.39,0.36,2023-02-09,2055,N,nominal,2.0NRT,280.87,23.09,D
