latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
35.75418,-105.42345,297.28,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.97,0.58,N
35.74562,-105.42704,336.8,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,284.16,2.68,N
35.74658,-105.4313,308.34,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.45,2.47,N
35.74298,-105.43605,303.45,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,284.87,2.47,N
35.74212,-105.43224,310.33,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.8,2.47,N
35.74123,-105.42834,305.84,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,280.96,2.68,N
35.73761,-105.43303,345.23,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.16,11.22,N
35.74117,-105.44868,308.37,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.83,2.2,N
35.73674,-105.42922,319.43,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.28,2.24,N
35.73961,-105.46246,343.81,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.34,12.52,N
35.73717,-105.45174,328.6,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,282.72,2.2,N
35.73186,-105.42836,311.51,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.98,2.24,N
35.73645,-105.46914,337.06,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,284.06,10.09,N
35.73525,-105.46387,340,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.21,5.61,N
35.73077,-105.46471,316.39,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.96,5.61,N
35.71596,-105.52268,298.48,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,279.76,1.53,N
35.71323,-105.53115,316.38,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,278.78,1.54,N
35.71182,-105.52499,303.19,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,279.44,1.54,N
35.70528,-105.49649,296.13,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.8,0.75,N
35.70761,-105.52699,301.25,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,277.59,1.54,N
35.70627,-105.52114,295.21,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,278.84,1.02,N
35.70492,-105.51527,309.88,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,279.67,1.02,N
35.70228,-105.50375,319.38,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.47,3.31,N
35.70202,-105.52296,314.3,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,278.28,2.34,N
35.7007,-105.51721,316.4,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,279.37,2.34,N
35.69934,-105.51133,299.7,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,280.33,1.56,N
35.69641,-105.51891,324.94,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.3,2.34,N
35.69766,-105.52431,304.21,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,279,2.34,N
35.69511,-105.51324,311.66,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.51,1.56,N
35.69375,-105.50735,299.28,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.96,1.56,N
35.69238,-105.5014,312.66,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.94,1.09,N
35.69103,-105.49554,295.38,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.16,1.09,N
35.69217,-105.52073,367,0.49,0.48,2022-05-08,0924,N,high,2.0NRT,285.15,19.02,N
35.69095,-105.51543,318.69,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,280.67,2.43,N
35.68963,-105.50975,305.07,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.35,2.43,N
35.67967,-105.50711,304.37,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.24,1.81,N
35.67386,-105.50224,304.76,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.27,1.81,N
35.69344,-105.52145,348.09,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,286.62,11.91,N
35.69226,-105.51614,336.34,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.6,11.91,N
35.69098,-105.51044,312.33,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.79,1.89,N
35.68964,-105.50442,309.21,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.37,1.89,N
35.68826,-105.49824,295.27,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.39,0.7,N
35.67957,-105.45941,297.66,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.57,0.55,N
35.68114,-105.50816,297.56,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,281.11,0.67,N
35.67688,-105.51002,297.71,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,279.63,0.67,N
35.67536,-105.50323,305.31,0.49,0.48,2022-05-08,0924,N,nominal,2.0NRT,282.25,2.09,N
35.66966,-105.49863,327.42,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,284.25,3.6,N
35.66548,-105.50084,316.76,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.8,3.6,N
35.66135,-105.50323,302.55,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.35,1.57,N
35.64988,-105.47312,332.64,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.98,3.49,N
35.64597,-105.45576,327.51,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.42,4.68,N
35.65566,-105.49873,313.58,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,282.56,3.32,N
35.64861,-105.46746,314.39,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.15,3.49,N
35.64209,-105.43861,301.7,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.59,0.82,N
35.64083,-105.43311,299.56,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.53,0.82,N
35.63773,-105.44013,346.05,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.95,105.32,N
35.63398,-105.42358,322.75,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,289,4.96,N
35.64557,-105.47475,318.53,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,285.28,2.28,N
35.63899,-105.44569,309.36,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.31,33.22,N
35.63647,-105.43458,315.38,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.11,105.32,N
35.63522,-105.42905,310.67,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.85,4.96,N
35.63461,-105.44709,341.54,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,291.31,33.22,N
35.63336,-105.44155,367,0.49,0.49,2022-05-08,0924,N,high,2.0NRT,340.78,105.32,N
35.63086,-105.43056,342.13,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,292.64,4.96,N
35.64428,-105.4898,318.8,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,284.1,4.12,N
35.63211,-105.43604,313.54,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,296.74,105.32,N
35.62963,-105.42513,310.26,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.81,4.96,N
35.62591,-105.40878,315.02,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.12,2.33,N
35.64016,-105.49229,321.5,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,282.31,2.18,N
35.62651,-105.43208,342.44,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,291.62,11.52,N
35.62899,-105.44297,307.8,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.25,11.25,N
35.62463,-105.44451,339.9,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,291.36,11.25,N
35.62341,-105.43913,351.98,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,296.08,11.25,N
35.62217,-105.43365,337.36,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,296.45,11.52,N
35.63594,-105.49432,297.96,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.33,2.18,N
35.6147,-105.40091,315.05,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.58,1.87,N
35.61351,-105.39569,303.91,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.97,1.87,N
35.6123,-105.39039,313.53,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.43,1.51,N
35.61108,-105.38505,299.73,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.91,1.51,N
35.63002,-105.48886,342.5,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.92,5.05,N
35.6079,-105.39176,367,0.5,0.49,2022-05-08,0924,N,high,2.0NRT,292.76,108.6,N
35.60669,-105.38645,333.7,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.45,108.6,N
35.84605,-106.45803,297.69,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,257.94,1.59,N
35.63158,-105.4957,295.29,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,281.45,5.05,N
35.62837,-105.4816,297.79,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,284.95,3.15,N
35.62029,-105.44604,319.71,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.55,2.8,N
35.61152,-105.40761,300.22,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.39,14.87,N
35.6103,-105.40225,319.47,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.71,91.1,N
35.60911,-105.39705,317.47,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.97,91.1,N
35.60547,-105.38109,297.89,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,285.8,1.98,N
35.62561,-105.49004,338.04,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.17,5.05,N
35.60841,-105.41459,352.48,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,295.77,14.87,N
35.60715,-105.4091,351.25,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,298.03,14.87,N
35.60591,-105.40368,338.86,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,321.52,91.1,N
35.60471,-105.3984,367,0.5,0.49,2022-05-08,0924,N,high,2.0NRT,335.23,91.1,N
35.60231,-105.38789,347.08,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,292.75,108.6,N
35.842,-106.45966,317.55,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.2,1.59,N
35.84104,-106.45528,309.48,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.01,1.59,N
35.83996,-106.45033,306.11,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,262.22,0.96,N
35.62402,-105.48303,314.42,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.37,3.15,N
35.62112,-105.47028,298.34,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.42,1.52,N
35.61342,-105.43653,307.38,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.87,1.85,N
35.61218,-105.43114,313.21,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.07,1.85,N
35.61093,-105.42563,309.87,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.57,2.75,N
35.60966,-105.42007,303.67,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.97,2.75,N
35.60108,-105.38254,311.28,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.57,1.98,N
35.59985,-105.37714,296.25,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,285.31,1.98,N
35.62116,-105.49108,341.1,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,301.88,27.67,N
35.61972,-105.48473,338.23,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,294,9.13,N
35.61029,-105.44345,345.6,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,293.58,19.93,N
35.60904,-105.43796,354.12,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,309.46,69.92,N
35.6078,-105.43253,350.51,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,307.76,69.92,N
35.60655,-105.42704,356.83,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,302.32,46.4,N
35.60529,-105.42152,367,0.49,0.49,2022-05-08,0924,N,high,2.0NRT,305.79,46.4,N
35.60403,-105.41605,342.28,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,310.74,47.5,N
35.60278,-105.41058,348.17,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,310.51,47.5,N
35.60153,-105.40509,341.91,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,301.35,24.64,N
35.60031,-105.39979,367,0.5,0.49,2022-05-08,0924,N,high,2.0NRT,289.27,24.64,N
35.59912,-105.39456,344.55,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.04,8.48,N
35.59792,-105.38935,327.81,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.06,8.48,N
35.59671,-105.38404,344.93,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,289.54,5.05,N
35.83983,-106.46991,298.61,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.88,1.43,N
35.83891,-106.46569,296.25,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.79,1.43,N
35.83796,-106.46136,303.06,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.65,1.76,N
35.83694,-106.45668,313.39,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.86,1.76,N
35.83582,-106.45161,305.55,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,262.83,1.75,N
35.61823,-105.47823,312.31,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.17,9.13,N
35.61683,-105.47208,314.24,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.17,2.53,N
35.61547,-105.46613,303.89,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.4,2.53,N
35.61415,-105.46034,304.74,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.62,3.18,N
35.61285,-105.45462,307.49,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,288.04,3.18,N
35.61156,-105.449,312.88,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,289.01,19.93,N
35.59546,-105.37861,297.81,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,285.41,5.05,N
35.83487,-106.46736,321.22,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.28,1.43,N
35.61561,-105.48729,348.44,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,292.9,9.13,N
35.61407,-105.48055,328.13,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,289.03,9.13,N
35.61258,-105.47401,321.74,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.92,2.53,N
35.61119,-105.46792,322.04,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.93,2.53,N
35.60986,-105.46207,328.02,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,290.51,3.18,N
35.60852,-105.45625,333.14,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,292.27,3.18,N
35.60722,-105.45058,348.19,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,293.53,19.93,N
35.60595,-105.445,367,0.49,0.49,2022-05-08,0924,N,high,2.0NRT,303.31,19.93,N
35.60468,-105.43945,357.15,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,309.82,69.92,N
35.60343,-105.43396,346.07,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,313.26,69.92,N
35.60217,-105.42849,356.35,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,296.89,46.4,N
35.60092,-105.423,354.98,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,289.53,46.4,N
35.59966,-105.41751,339.4,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.68,47.5,N
35.59352,-105.39072,356.24,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,295.71,8.48,N
35.59231,-105.38544,343.75,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,289.13,5.05,N
35.8358,-106.47163,312.95,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,262.24,1.43,N
35.83388,-106.46287,311.37,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,260.56,1.76,N
35.8328,-106.45795,318.57,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.6,1.76,N
35.83166,-106.45274,317.65,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,260.29,1.75,N
35.61697,-105.49326,312.71,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,282.95,27.67,N
35.5984,-105.41203,313.48,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.87,47.5,N
35.59714,-105.40652,311.24,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.31,24.64,N
35.59592,-105.40117,306.49,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.36,24.64,N
35.59472,-105.39594,306.95,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.82,8.48,N
35.61143,-105.48953,326.77,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,285.84,111.32,N
35.60996,-105.48308,350.32,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,320.32,111.32,N
35.60844,-105.4764,353.19,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,312.11,113.83,N
35.60697,-105.46998,367,0.49,0.49,2022-05-08,0924,N,high,2.0NRT,325.85,113.83,N
35.60558,-105.4639,349.13,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,300.29,22.26,N
35.60422,-105.45798,349.54,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,290.85,22.26,N
35.6029,-105.45221,347.18,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,289.18,13.49,N
35.6016,-105.44657,344.87,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.98,13.49,N
35.5891,-105.39202,354.07,0.5,0.49,2022-05-08,0924,N,nominal,2.0NRT,293.3,17.68,N
35.60033,-105.441,305.5,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.5,2.05,N
35.59907,-105.43549,300.52,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.71,2.05,N
35.59782,-105.43001,300.01,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,286.64,2.36,N
35.60579,-105.48535,367,0.49,0.49,2022-05-08,0924,N,high,2.0NRT,348.97,111.32,N
35.6043,-105.47883,325.81,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,317.01,113.83,N
35.60276,-105.47211,341.46,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,299.98,113.83,N
35.60132,-105.46584,321.17,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,287.13,22.26,N
35.60714,-105.49121,313.51,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.15,111.32,N
35.80951,-106.41226,327.42,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.21,2.08,N
35.60145,-105.48688,329.45,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.24,7.96,N
35.82131,-106.46588,309.28,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.43,1.42,N
35.81806,-106.45113,298.94,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,262.11,1.54,N
35.81061,-106.4173,304.87,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.1,2.08,N
35.59999,-105.48052,299.23,0.49,0.49,2022-05-08,0924,N,nominal,2.0NRT,283.62,3.05,N
35.81286,-106.44758,325.15,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.47,2.84,N
35.82228,-106.49037,296.45,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,269.03,1,N
35.82129,-106.48582,311.07,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.62,1.44,N
35.82029,-106.48129,310.66,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.19,1.44,N
35.81606,-106.46206,301.36,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.3,1.42,N
35.81391,-106.45232,305.35,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.07,1.54,N
35.8097,-106.43321,305.73,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.49,1.28,N
35.80865,-106.42846,303.51,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,259.8,1.61,N
35.80543,-106.41389,305.28,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,266.33,2.08,N
35.81817,-106.49169,324.42,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.49,1.88,N
35.80869,-106.4487,344.04,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.73,6.54,N
35.80552,-106.43434,325.58,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,268.23,5.46,N
35.81921,-106.4964,301.09,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.8,1.88,N
35.80974,-106.45345,299.14,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.65,2.29,N
35.80764,-106.44392,308.45,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.16,6.54,N
35.80656,-106.43906,300.31,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.37,5.46,N
35.80449,-106.42968,316.3,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,260.66,3.08,N
35.80346,-106.425,317.19,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,252.83,3.08,N
35.80241,-106.42026,317.35,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,256.48,2.32,N
35.80132,-106.41531,295.07,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,270.49,2.32,N
35.80451,-106.44978,330.44,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.76,6.54,N
35.80346,-106.44504,367,0.43,0.46,2022-05-08,0924,N,high,2.0NRT,271.49,6.54,N
35.80236,-106.44003,342.62,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,270.15,5.46,N
35.80129,-106.43519,367,0.43,0.46,2022-05-08,0924,N,high,2.0NRT,271.99,5.46,N
35.80028,-106.43063,325.77,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265,3.08,N
35.79928,-106.42611,329.8,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,257.18,3.08,N
35.79826,-106.42148,341.74,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,259.23,2.32,N
35.795,-106.40678,330.31,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,273.86,2.26,N
35.81511,-106.4978,310.12,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.68,1.88,N
35.80556,-106.45451,304.7,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.37,2.29,N
35.79718,-106.4166,313.88,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.69,2.32,N
35.79607,-106.41162,296.71,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,271.22,2.26,N
35.80135,-106.45549,326.76,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.48,4.81,N
35.8003,-106.45076,356.16,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,268.75,11.86,N
35.79926,-106.44602,367,0.43,0.46,2022-05-08,0924,N,high,2.0NRT,267.67,11.86,N
35.79811,-106.44083,338.85,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.16,3.4,N
35.797,-106.43585,323.97,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,268.63,3.4,N
35.79604,-106.4315,320.8,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,270.23,3.61,N
35.79509,-106.42716,352.2,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.6,3.61,N
35.79408,-106.42265,334.13,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.55,3.97,N
35.79301,-106.41783,325.04,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,268.03,3.97,N
35.81104,-106.49931,313.5,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.84,2.36,N
35.79191,-106.41283,308.84,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.17,17.32,N
35.79083,-106.40796,305.34,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,268.27,17.32,N
35.79718,-106.45661,322.26,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.46,4.81,N
35.79609,-106.4517,353.15,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,270.34,11.86,N
35.79506,-106.44707,332.16,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.52,11.86,N
35.78883,-106.41895,321.35,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,269.95,3.97,N
35.78774,-106.41401,355.05,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,286.19,17.32,N
35.78666,-106.40914,348.52,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,284.8,17.32,N
35.80471,-106.49063,307.53,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,266.79,1.13,N
35.80358,-106.48553,295.59,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.02,1.13,N
35.79389,-106.44176,317.8,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.23,3.4,N
35.79278,-106.43675,319.61,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.52,3.4,N
35.79184,-106.43249,305.32,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.11,3.61,N
35.7909,-106.42827,314.64,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,264.4,3.61,N
35.78989,-106.42372,305.36,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,270.06,3.97,N
35.78559,-106.40434,304.12,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,273.12,1.97,N
35.7908,-106.44779,321.93,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.11,1.39,N
35.7857,-106.42479,344.41,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,273.51,10.02,N
35.78466,-106.4201,357.09,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,276.44,10.02,N
35.78358,-106.41524,354.38,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,283.41,11.98,N
35.78251,-106.41038,328.81,0.44,0.46,2022-05-08,0924,N,nominal,2.0NRT,274.73,11.98,N
35.80182,-106.49752,304.14,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.82,1.14,N
35.79305,-106.45792,299.86,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,259.87,0.79,N
35.79193,-106.45286,305.42,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,263.04,1.39,N
35.78965,-106.44262,307.32,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,265.27,1.27,N
35.78856,-106.43768,315.32,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,267.14,1.27,N
35.78762,-106.43345,300.84,0.43,0.46,2022-05-08,0924,N,nominal,2.0NRT,261.53,2.16,N
